discount_id,customer_id,discount_type,discount_percentage,start_date,end_date,is_active,created_at
566,PG-18820,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
567,TC-20980,Coupon,20.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
568,MG-17650,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
569,PN-18775,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
570,BM-11575,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
571,DL-13315,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
572,TB-21625,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
573,MD-17860,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
574,VF-21715,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
575,RS-19765,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
576,BF-11275,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
577,GM-14680,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
578,LM-17065,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
579,EM-13825,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
580,GG-14650,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
581,GZ-14470,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
582,KE-16420,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
583,MS-17770,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
584,GM-14500,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
585,TH-21115,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
586,TZ-21580,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
587,GZ-14545,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
588,JR-15700,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
589,IG-15085,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
590,AO-10810,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
591,BP-11095,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
592,DL-12865,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
593,JR-16210,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
594,JM-15250,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
595,LC-16870,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
596,BP-11050,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
597,CC-12220,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
598,RL-19615,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
599,DK-12835,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
600,KT-16465,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
601,MY-18295,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
602,MC-17425,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
603,MG-18145,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
604,PO-18850,Loyalty,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
605,SG-20605,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
606,RO-19780,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
607,AS-10225,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
608,CC-12670,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
609,ER-13855,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
610,BV-11245,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
611,SU-20665,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
612,CD-11920,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
613,DR-12940,Promotional,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
614,YS-21880,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
615,TD-20995,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
616,JH-15430,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
617,AG-10900,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
618,DC-13285,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
619,Dl-13600,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
620,TS-21655,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
621,MA-17995,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
622,BT-11395,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
623,VM-21685,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
624,VP-21760,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
625,NS-18640,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
626,RH-19495,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
627,SC-20095,Loyalty,20.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
628,JS-15685,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
629,BG-11695,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
630,DE-13255,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
631,NF-18385,Seasonal,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
632,NF-18475,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
633,PB-19105,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
634,RK-19300,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
635,SW-20755,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
636,DV-13045,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
637,SP-20650,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
638,ED-13885,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
639,PM-18940,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
640,AG-10300,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
641,MO-17500,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
642,SW-20455,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
643,AR-10540,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
644,DK-13150,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
645,CG-12520,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
646,TC-21145,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
647,DR-12880,Festival,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
648,FO-14305,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
649,AH-10195,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
650,CJ-11875,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
651,KB-16240,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
652,RR-19525,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
653,ML-17395,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
654,AH-10120,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
655,AB-10165,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
656,GM-14440,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
657,KD-16495,Coupon,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
658,LR-17035,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
659,DL-13495,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
660,SH-20395,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
661,LC-17140,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
662,NC-18625,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
663,PJ-19015,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
664,CC-12685,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
665,NF-18595,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
666,FH-14365,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
667,BH-11710,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
668,MS-17980,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
669,RM-19750,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
670,BD-11770,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
671,MS-17530,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
672,PH-18790,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
673,BT-11530,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
674,NL-18310,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
675,AR-10570,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
676,AS-10630,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
677,DW-13540,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
678,SV-20815,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
679,AB-10150,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
680,AY-10555,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
681,EH-13765,Promotional,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
682,PJ-18835,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
683,SS-20590,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
684,JG-15310,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
685,BE-11335,Festival,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
686,MS-17365,Coupon,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
687,PB-19210,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
688,KN-16390,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
689,CV-12805,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
690,HR-14770,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
691,RB-19795,Loyalty,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
692,SC-20770,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
693,VG-21790,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
694,DP-13000,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
695,CL-12700,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
696,LC-16930,Loyalty,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
697,AB-10015,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
698,HM-14980,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
699,KB-16315,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
700,BF-10975,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
701,CS-12250,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
702,NP-18325,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
703,CD-12280,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
704,LS-17200,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
705,ME-18010,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
706,MG-17890,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
707,TB-21190,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
708,RD-19900,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
709,HA-14905,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
710,DS-13180,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
711,TA-21385,Festival,20.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
712,MR-17545,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
713,SS-20515,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
714,PS-18970,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
715,EK-13795,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
716,RH-19600,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
717,TB-21175,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
718,MP-17470,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
719,DW-13195,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
720,RB-19645,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
721,CK-12760,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
722,MS-17710,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
723,EB-13840,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
724,RP-19855,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
725,FA-14230,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
726,LW-16990,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
727,TM-21010,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
728,TC-21535,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
729,MT-18070,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
730,MM-18055,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
731,JK-16120,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
732,MK-18160,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
733,MP-17965,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
734,AF-10870,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
735,EB-13750,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
736,JA-15970,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
737,TH-21100,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
738,AT-10735,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
739,RE-19405,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
740,SJ-20215,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
741,RB-19360,Coupon,20.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
742,AA-10480,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
743,LW-16825,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
744,AH-10465,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
745,BS-11380,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
746,HF-14995,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
747,XP-21865,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
748,DK-13375,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
749,JK-16090,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
750,TP-21415,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
751,GH-14665,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
752,CM-12160,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
753,AD-10180,Festival,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
754,DB-12910,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
755,BN-11470,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
756,RA-19885,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
757,DO-13645,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
758,SC-20020,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
759,KN-16450,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
760,EB-13975,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
761,DM-13015,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
762,CB-12535,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
763,PF-19225,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
764,KC-16255,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
765,GT-14755,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
766,QJ-19255,Promotional,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
767,EH-14005,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
768,DJ-13420,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
769,BP-11155,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
770,DP-13390,Festival,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
771,NB-18580,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
772,ZC-21910,Coupon,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
773,Dp-13240,Seasonal,15.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
774,RH-19510,Festival,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
775,SP-20620,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
776,KW-16435,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
777,AH-10585,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
778,JJ-15760,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
779,AP-10915,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
780,NK-18490,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
781,AJ-10780,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
782,JB-15400,Coupon,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
783,DM-13525,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
784,TP-21565,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
785,DH-13075,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
786,SW-20350,Promotional,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
787,MD-17350,Loyalty,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
788,WB-21850,Seasonal,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
789,ZD-21925,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
790,BG-11035,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
791,JF-15190,Festival,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
792,AR-10825,Coupon,10.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
793,HE-14800,Seasonal,5.0,2019-01-01,2019-12-31,False,2026-08-06 01:42:54.905785
