row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,city,state,postal_code,region,sales,created_at,delivery_days,order_month,order_quarter,order_year,weekend_order,high_value_order,sales_category,order_frequency,customer_total_sales,return_flag
4073,CA-2016-156104,2016-12-06,2016-12-08,Second Class,NP-18685,TEC-CO-10002095,United States,Indianapolis,Indiana,46203.0,Central,999.98,2026-08-04 15:34:05.274309,2,December,Q4,2016,False,True,High,6,1164.73,False
4074,US-2016-164308,2016-09-24,2016-09-27,First Class,SC-20680,TEC-PH-10004120,United States,Broken Arrow,Oklahoma,74012.0,Central,821.94,2026-08-04 15:34:05.274309,3,September,Q3,2016,True,True,High,8,1254.64,False
4075,CA-2018-108112,2018-11-15,2018-11-20,Standard Class,DK-12895,FUR-FU-10003553,United States,Miramar,Florida,33023.0,South,220.06,2026-08-04 15:34:05.274309,5,November,Q4,2018,False,False,Medium,15,4282.16,False
4076,CA-2018-108112,2018-11-15,2018-11-20,Standard Class,DK-12895,FUR-FU-10001488,United States,Miramar,Florida,33023.0,South,339.14,2026-08-04 15:34:05.274309,5,November,Q4,2018,False,False,Medium,15,4282.16,False
4077,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-BI-10003094,United States,Omaha,Nebraska,68104.0,Central,7.04,2026-08-04 15:34:05.274309,2,December,Q4,2016,False,False,Low,20,4464.87,False
4078,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-FA-10003472,United States,Omaha,Nebraska,68104.0,Central,5.04,2026-08-04 15:34:05.274309,2,December,Q4,2016,False,False,Low,20,4464.87,False
4079,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-PA-10001289,United States,Omaha,Nebraska,68104.0,Central,116.28,2026-08-04 15:34:05.274309,2,December,Q4,2016,False,False,Medium,20,4464.87,False
4080,CA-2016-165414,2016-12-21,2016-12-24,First Class,LS-17245,TEC-PH-10002293,United States,Jacksonville,North Carolina,28540.0,South,47.98,2026-08-04 15:34:05.274309,3,December,Q4,2016,False,False,Low,12,1008.14,False
4081,CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,OFF-PA-10000380,United States,Tigard,Oregon,97224.0,West,60.05,2026-08-04 15:34:05.274309,4,September,Q3,2017,False,False,Low,12,1453.28,False
4082,CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,OFF-BI-10004828,United States,Tigard,Oregon,97224.0,West,5.02,2026-08-04 15:34:05.274309,4,September,Q3,2017,False,False,Low,12,1453.28,False
4083,US-2018-151316,2018-06-24,2018-06-30,Standard Class,MC-17635,OFF-BI-10004632,United States,Decatur,Illinois,62521.0,Central,182.99,2026-08-04 15:34:05.274309,6,June,Q2,2018,True,False,Medium,8,795.15,False
4084,US-2018-151316,2018-06-24,2018-06-30,Standard Class,MC-17635,OFF-PA-10000327,United States,Decatur,Illinois,62521.0,Central,10.27,2026-08-04 15:34:05.274309,6,June,Q2,2018,True,False,Low,8,795.15,False
4085,CA-2018-163692,2018-09-07,2018-09-09,First Class,Dp-13240,OFF-BI-10003291,United States,Phoenix,Arizona,85023.0,West,7.86,2026-08-04 15:34:05.274309,2,September,Q3,2018,False,False,Low,29,7198.77,False
4086,CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,TEC-PH-10002275,United States,Sacramento,California,95823.0,West,302.38,2026-08-04 15:34:05.274309,2,August,Q3,2017,False,False,Medium,14,4492.9400000000005,False
4087,CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,OFF-BI-10003291,United States,Sacramento,California,95823.0,West,20.95,2026-08-04 15:34:05.274309,2,August,Q3,2017,False,False,Low,14,4492.9400000000005,False
4088,CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,OFF-BI-10000343,United States,Sacramento,California,95823.0,West,11.78,2026-08-04 15:34:05.274309,2,August,Q3,2017,False,False,Low,14,4492.9400000000005,False
4089,US-2015-156559,2015-08-19,2015-08-26,Standard Class,LH-16900,FUR-BO-10000711,United States,Jonesboro,Arkansas,72401.0,South,638.82,2026-08-04 15:34:05.274309,7,August,Q3,2015,False,True,High,15,2295.32,False
4090,CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-LA-10001297,United States,New York City,New York,10035.0,East,20.7,2026-08-04 15:34:05.274309,4,April,Q2,2017,True,False,Low,11,3589.2899999999995,True
4091,CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-SU-10001574,United States,New York City,New York,10035.0,East,10.95,2026-08-04 15:34:05.274309,4,April,Q2,2017,True,False,Low,11,3589.2899999999995,True
4092,CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-BI-10003305,United States,New York City,New York,10035.0,East,14.35,2026-08-04 15:34:05.274309,4,April,Q2,2017,True,False,Low,11,3589.2899999999995,False
4093,CA-2018-166576,2018-05-16,2018-05-18,First Class,JM-15865,OFF-ST-10002574,United States,Akron,Ohio,44312.0,East,221.02,2026-08-04 15:34:05.274309,2,May,Q2,2018,False,False,Medium,13,7625.070000000001,False
4094,CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-MA-10000864,United States,Florence,Kentucky,41042.0,South,3080.0,2026-08-04 15:34:05.274309,4,August,Q3,2016,False,True,High,10,4416.52,False
4095,CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-AC-10003289,United States,Florence,Kentucky,41042.0,South,79.96,2026-08-04 15:34:05.274309,4,August,Q3,2016,False,False,Low,10,4416.52,False
4096,CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-PH-10001619,United States,Florence,Kentucky,41042.0,South,587.97,2026-08-04 15:34:05.274309,4,August,Q3,2016,False,True,High,10,4416.52,False
4097,CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-PA-10004888,United States,Minneapolis,Minnesota,55407.0,Central,32.4,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,False,Low,22,14142.340000000002,False
4098,CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-ST-10000736,United States,Minneapolis,Minnesota,55407.0,Central,404.9,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,False,Medium,22,14142.340000000002,False
4099,CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-BI-10001120,United States,Minneapolis,Minnesota,55407.0,Central,9449.95,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,True,High,22,14142.340000000002,False
4100,CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-BI-10000301,United States,Minneapolis,Minnesota,55407.0,Central,12.94,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,False,Low,22,14142.340000000002,False
4101,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-AP-10004655,United States,Houston,Texas,77095.0,Central,2.26,2026-08-04 15:34:05.274309,4,June,Q2,2018,False,False,Low,31,8025.7,True
4102,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-AP-10002906,United States,Houston,Texas,77095.0,Central,0.44,2026-08-04 15:34:05.274309,4,June,Q2,2018,False,False,Low,31,8025.7,False
4103,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-PA-10000740,United States,Houston,Texas,77095.0,Central,146.18,2026-08-04 15:34:05.274309,4,June,Q2,2018,False,False,Medium,31,8025.7,True
4104,CA-2018-137456,2018-12-21,2018-12-21,Same Day,RB-19465,FUR-FU-10001940,United States,Fremont,Nebraska,68025.0,Central,15.92,2026-08-04 15:34:05.274309,0,December,Q4,2018,False,False,Low,23,4715.47,False
4105,US-2018-155999,2018-08-07,2018-08-13,Standard Class,JK-15370,TEC-PH-10000439,United States,San Diego,California,92105.0,West,159.96,2026-08-04 15:34:05.274309,6,August,Q3,2018,False,False,Medium,16,2136.45,False
4106,US-2018-155999,2018-08-07,2018-08-13,Standard Class,JK-15370,OFF-BI-10000404,United States,San Diego,California,92105.0,West,13.76,2026-08-04 15:34:05.274309,6,August,Q3,2018,False,False,Low,16,2136.45,False
4107,US-2017-148334,2017-08-22,2017-08-26,Standard Class,DD-13570,OFF-BI-10003676,United States,Houston,Texas,77041.0,Central,4.31,2026-08-04 15:34:05.274309,4,August,Q3,2017,False,False,Low,9,269.53000000000003,False
4108,CA-2016-105599,2016-09-07,2016-09-07,Same Day,MC-17275,OFF-ST-10002486,United States,New York City,New York,10011.0,East,13.96,2026-08-04 15:34:05.274309,0,September,Q3,2016,False,False,Low,13,2725.98,False
4109,CA-2016-105599,2016-09-07,2016-09-07,Same Day,MC-17275,FUR-TA-10003837,United States,New York City,New York,10011.0,East,27.41,2026-08-04 15:34:05.274309,0,September,Q3,2016,False,False,Low,13,2725.98,True
4110,CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,TEC-PH-10002923,United States,Detroit,Michigan,48227.0,Central,73.98,2026-08-04 15:34:05.274309,7,December,Q4,2016,True,False,Low,12,3539.32,False
4111,CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,FUR-BO-10004360,United States,Detroit,Michigan,48227.0,Central,160.98,2026-08-04 15:34:05.274309,7,December,Q4,2016,True,False,Medium,12,3539.32,False
4112,CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,OFF-PA-10002160,United States,Detroit,Michigan,48227.0,Central,17.34,2026-08-04 15:34:05.274309,7,December,Q4,2016,True,False,Low,12,3539.32,False
4113,CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,OFF-AR-10002375,United States,Detroit,Michigan,48227.0,Central,3.28,2026-08-04 15:34:05.274309,7,December,Q4,2016,True,False,Low,12,3539.32,False
4114,CA-2016-116687,2016-05-02,2016-05-07,Standard Class,NC-18625,OFF-LA-10000443,United States,Houston,Texas,77095.0,Central,8.86,2026-08-04 15:34:05.274309,5,May,Q2,2016,False,False,Low,9,1821.75,False
4115,CA-2016-116687,2016-05-02,2016-05-07,Standard Class,NC-18625,TEC-PH-10001750,United States,Houston,Texas,77095.0,Central,158.38,2026-08-04 15:34:05.274309,5,May,Q2,2016,False,False,Medium,9,1821.75,False
4116,CA-2017-163573,2017-11-24,2017-11-27,First Class,AC-10450,OFF-BI-10004632,United States,Seattle,Washington,98105.0,West,1219.96,2026-08-04 15:34:05.274309,3,November,Q4,2017,False,True,High,9,5527.85,False
4117,CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-BI-10002813,United States,Los Angeles,California,90036.0,West,3.17,2026-08-04 15:34:05.274309,5,November,Q4,2016,False,False,Low,12,974.78,False
4118,CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-PA-10002005,United States,Los Angeles,California,90036.0,West,19.44,2026-08-04 15:34:05.274309,5,November,Q4,2016,False,False,Low,12,974.78,False
4119,CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-ST-10000060,United States,Los Angeles,California,90036.0,West,454.86,2026-08-04 15:34:05.274309,5,November,Q4,2016,False,False,Medium,12,974.78,False
4120,CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-BI-10002706,United States,Los Angeles,California,90036.0,West,91.39,2026-08-04 15:34:05.274309,5,November,Q4,2016,False,False,Low,12,974.78,False
4121,CA-2018-117394,2018-09-04,2018-09-10,Standard Class,MM-17920,TEC-AC-10000199,United States,Philadelphia,Pennsylvania,19120.0,East,19.04,2026-08-04 15:34:05.274309,6,September,Q3,2018,False,False,Low,15,3640.25,False
4122,CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-PA-10002870,United States,Seattle,Washington,98103.0,West,37.44,2026-08-04 15:34:05.274309,1,May,Q2,2018,False,False,Low,9,756.6,False
4123,CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-LA-10004545,United States,Seattle,Washington,98103.0,West,37.59,2026-08-04 15:34:05.274309,1,May,Q2,2018,False,False,Low,9,756.6,False
4124,CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-BI-10000962,United States,Seattle,Washington,98103.0,West,26.03,2026-08-04 15:34:05.274309,1,May,Q2,2018,False,False,Low,9,756.6,False
4125,CA-2015-127523,2015-05-11,2015-05-18,Standard Class,BG-11695,OFF-AP-10004249,United States,Watertown,New York,13601.0,East,35.91,2026-08-04 15:34:05.274309,7,May,Q2,2015,False,False,Low,8,1874.18,False
4126,CA-2018-123239,2018-07-27,2018-07-31,Second Class,MG-18145,FUR-FU-10001602,United States,Jacksonville,Florida,32216.0,South,91.03,2026-08-04 15:34:05.274309,4,July,Q3,2018,False,False,Low,8,3061.54,False
4127,CA-2018-156769,2018-05-06,2018-05-09,First Class,GZ-14470,OFF-AR-10003179,United States,Arlington,Virginia,22204.0,South,54.66,2026-08-04 15:34:05.274309,3,May,Q2,2018,True,False,Low,14,4355.150000000001,False
4128,CA-2015-127299,2015-09-19,2015-09-24,Standard Class,JL-15835,OFF-ST-10003722,United States,Charlotte,North Carolina,28205.0,South,67.34,2026-08-04 15:34:05.274309,5,September,Q3,2015,True,False,Low,33,9576.36,False
4129,CA-2015-127299,2015-09-19,2015-09-24,Standard Class,JL-15835,TEC-MA-10001127,United States,Charlotte,North Carolina,28205.0,South,2624.99,2026-08-04 15:34:05.274309,5,September,Q3,2015,True,True,High,33,9576.36,False
4130,CA-2016-121272,2016-03-29,2016-04-04,Standard Class,DO-13435,OFF-AP-10001947,United States,Seattle,Washington,98103.0,West,73.28,2026-08-04 15:34:05.274309,6,March,Q1,2016,False,False,Low,13,1300.03,False
4131,CA-2015-115336,2015-11-18,2015-11-25,Standard Class,AB-10600,OFF-BI-10001107,United States,Chicago,Illinois,60623.0,Central,14.48,2026-08-04 15:34:05.274309,7,November,Q4,2015,False,False,Low,8,1515.86,False
4132,CA-2016-111703,2016-07-02,2016-07-09,Standard Class,KB-16315,OFF-PA-10000349,United States,Hollywood,Florida,33021.0,South,11.95,2026-08-04 15:34:05.274309,7,July,Q3,2016,True,False,Low,22,1569.45,False
4133,CA-2016-111703,2016-07-02,2016-07-09,Standard Class,KB-16315,OFF-PA-10003349,United States,Hollywood,Florida,33021.0,South,15.55,2026-08-04 15:34:05.274309,7,July,Q3,2016,True,False,Low,22,1569.45,False
4134,CA-2015-128839,2015-09-08,2015-09-13,Standard Class,TT-21070,OFF-FA-10002280,United States,Chesapeake,Virginia,23320.0,South,45.0,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,False,Low,14,4915.59,False
4135,CA-2015-128839,2015-09-08,2015-09-13,Standard Class,TT-21070,TEC-MA-10000029,United States,Chesapeake,Virginia,23320.0,South,209.97,2026-08-04 15:34:05.274309,5,September,Q3,2015,False,False,Medium,14,4915.59,True
4136,CA-2018-105914,2018-10-02,2018-10-08,Standard Class,PV-18985,OFF-BI-10002854,United States,Los Angeles,California,90036.0,West,112.12,2026-08-04 15:34:05.274309,6,October,Q4,2018,False,False,Medium,13,2876.05,False
4137,CA-2018-105914,2018-10-02,2018-10-08,Standard Class,PV-18985,OFF-ST-10003716,United States,Los Angeles,California,90036.0,West,1575.14,2026-08-04 15:34:05.274309,6,October,Q4,2018,False,True,High,13,2876.05,False
4138,CA-2018-110926,2018-11-19,2018-11-23,Standard Class,DD-13570,OFF-FA-10000624,United States,Alexandria,Virginia,22304.0,South,25.06,2026-08-04 15:34:05.274309,4,November,Q4,2018,False,False,Low,9,269.53000000000003,False
4139,CA-2017-117226,2017-12-30,2018-01-01,First Class,KD-16495,OFF-BI-10004654,United States,Deer Park,Texas,77536.0,Central,6.92,2026-08-04 15:34:05.274309,2,December,Q4,2017,True,False,Low,28,8181.240000000001,False
4140,CA-2018-127313,2018-12-01,2018-12-04,First Class,RA-19285,OFF-ST-10001228,United States,Philadelphia,Pennsylvania,19120.0,East,37.39,2026-08-04 15:34:05.274309,3,December,Q4,2018,True,False,Low,17,2617.89,False
4141,CA-2018-127313,2018-12-01,2018-12-04,First Class,RA-19285,FUR-FU-10003798,United States,Philadelphia,Pennsylvania,19120.0,East,79.12,2026-08-04 15:34:05.274309,3,December,Q4,2018,True,False,Low,17,2617.89,False
4142,CA-2017-136287,2017-06-13,2017-06-17,Standard Class,SS-20590,OFF-LA-10003148,United States,Wichita,Kansas,67212.0,Central,18.9,2026-08-04 15:34:05.274309,4,June,Q2,2017,False,False,Low,9,418.49,False
4143,US-2015-107699,2015-05-19,2015-05-23,Standard Class,JH-15820,OFF-BI-10001249,United States,Midland,Michigan,48640.0,Central,57.42,2026-08-04 15:34:05.274309,4,May,Q2,2015,False,False,Low,8,528.92,False
4144,CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,OFF-AR-10003759,United States,San Francisco,California,94110.0,West,12.74,2026-08-04 15:34:05.274309,7,January,Q1,2018,False,False,Low,18,3082.64,False
4145,CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,OFF-AR-10001227,United States,San Francisco,California,94110.0,West,8.82,2026-08-04 15:34:05.274309,7,January,Q1,2018,False,False,Low,18,3082.64,False
4146,CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,FUR-CH-10000863,United States,San Francisco,California,94110.0,West,120.78,2026-08-04 15:34:05.274309,7,January,Q1,2018,False,False,Medium,18,3082.64,False
4147,CA-2016-136196,2016-11-28,2016-12-04,Standard Class,TP-21415,FUR-FU-10004017,United States,Freeport,New York,11520.0,East,322.59,2026-08-04 15:34:05.274309,6,November,Q4,2016,False,False,Medium,10,5328.98,False
4148,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-BI-10000962,United States,Austin,Texas,78745.0,Central,9.76,2026-08-04 15:34:05.274309,5,October,Q4,2018,False,False,Low,6,1008.2,False
4149,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-ST-10004507,United States,Austin,Texas,78745.0,Central,13.72,2026-08-04 15:34:05.274309,5,October,Q4,2018,False,False,Low,6,1008.2,False
4150,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,TEC-AC-10002942,United States,Austin,Texas,78745.0,Central,55.2,2026-08-04 15:34:05.274309,5,October,Q4,2018,False,False,Low,6,1008.2,False
4151,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-ST-10002344,United States,Austin,Texas,78745.0,Central,259.14,2026-08-04 15:34:05.274309,5,October,Q4,2018,False,False,Medium,6,1008.2,False
4152,CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-LA-10002475,United States,Philadelphia,Pennsylvania,19134.0,East,29.24,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,22,5730.68,False
4153,CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-PA-10003072,United States,Philadelphia,Pennsylvania,19134.0,East,15.55,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,22,5730.68,False
4154,CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-EN-10001509,United States,Philadelphia,Pennsylvania,19134.0,East,4.9,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,22,5730.68,False
4155,CA-2017-139689,2017-12-29,2018-01-03,Standard Class,MP-17965,OFF-BI-10004781,United States,Bristol,Tennessee,37620.0,South,38.09,2026-08-04 15:34:05.274309,5,December,Q4,2017,False,False,Low,20,3983.65,False
4156,CA-2017-139689,2017-12-29,2018-01-03,Standard Class,MP-17965,OFF-BI-10000145,United States,Bristol,Tennessee,37620.0,South,2.81,2026-08-04 15:34:05.274309,5,December,Q4,2017,False,False,Low,20,3983.65,False
4157,CA-2016-101091,2016-12-05,2016-12-09,Second Class,SW-20245,TEC-AC-10003280,United States,Philadelphia,Pennsylvania,19140.0,East,47.98,2026-08-04 15:34:05.274309,4,December,Q4,2016,False,False,Low,10,1085.06,False
4158,CA-2016-101091,2016-12-05,2016-12-09,Second Class,SW-20245,OFF-BI-10001107,United States,Philadelphia,Pennsylvania,19140.0,East,26.06,2026-08-04 15:34:05.274309,4,December,Q4,2016,False,False,Low,10,1085.06,False
4159,CA-2015-126907,2015-11-01,2015-11-08,Standard Class,SM-20950,OFF-PA-10000533,United States,Chicago,Illinois,60610.0,Central,15.7,2026-08-04 15:34:05.274309,7,November,Q4,2015,True,False,Low,20,4464.87,False
4160,US-2017-164588,2017-04-16,2017-04-23,Standard Class,AP-10915,OFF-AR-10003056,United States,Columbus,Georgia,31907.0,South,12.84,2026-08-04 15:34:05.274309,7,April,Q2,2017,True,False,Low,31,3323.55,True
4161,CA-2018-115546,2018-05-14,2018-05-18,Standard Class,AH-10465,TEC-PH-10002834,United States,New York City,New York,10035.0,East,539.97,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,True,High,8,2495.4,False
4162,CA-2018-115546,2018-05-14,2018-05-18,Standard Class,AH-10465,OFF-ST-10002214,United States,New York City,New York,10035.0,East,22.58,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,8,2495.4,True
4163,CA-2016-163587,2016-03-14,2016-03-18,Standard Class,EP-13915,OFF-LA-10004484,United States,Dover,New Hampshire,3820.0,East,16.52,2026-08-04 15:34:05.274309,4,March,Q1,2016,False,False,Low,31,5478.06,False
4164,CA-2016-163587,2016-03-14,2016-03-18,Standard Class,EP-13915,OFF-BI-10003091,United States,Dover,New Hampshire,3820.0,East,671.94,2026-08-04 15:34:05.274309,4,March,Q1,2016,False,True,High,31,5478.06,False
4165,US-2018-106131,2018-01-14,2018-01-16,First Class,TP-21565,TEC-AC-10003027,United States,Aurora,Colorado,80013.0,West,169.06,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Medium,10,1936.62,False
4166,US-2018-106131,2018-01-14,2018-01-16,First Class,TP-21565,OFF-ST-10003638,United States,Aurora,Colorado,80013.0,West,168.62,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Medium,10,1936.62,False
4167,CA-2016-160213,2016-03-08,2016-03-13,Standard Class,AR-10825,OFF-PA-10003848,United States,Long Beach,New York,11561.0,East,19.44,2026-08-04 15:34:05.274309,5,March,Q1,2016,False,False,Low,13,4523.33,False
4168,CA-2015-157924,2015-10-11,2015-10-13,First Class,HA-14920,OFF-ST-10002352,United States,Pasadena,California,91104.0,West,31.92,2026-08-04 15:34:05.274309,2,October,Q4,2015,True,False,Low,18,2584.17,False
4169,CA-2015-157924,2015-10-11,2015-10-13,First Class,HA-14920,FUR-CH-10000229,United States,Pasadena,California,91104.0,West,433.57,2026-08-04 15:34:05.274309,2,October,Q4,2015,True,False,Medium,18,2584.17,False
4170,CA-2016-100216,2016-04-13,2016-04-14,First Class,HJ-14875,OFF-PA-10000788,United States,Mesa,Arizona,85204.0,West,31.1,2026-08-04 15:34:05.274309,1,April,Q2,2016,False,False,Low,6,358.1,False
4171,CA-2016-100216,2016-04-13,2016-04-14,First Class,HJ-14875,OFF-PA-10002968,United States,Mesa,Arizona,85204.0,West,54.82,2026-08-04 15:34:05.274309,1,April,Q2,2016,False,False,Low,6,358.1,False
4172,CA-2018-100601,2018-11-16,2018-11-20,Standard Class,JK-15370,OFF-ST-10002486,United States,Fresno,California,93727.0,West,48.86,2026-08-04 15:34:05.274309,4,November,Q4,2018,False,False,Low,16,2136.45,False
4173,CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-BI-10002215,United States,Columbia,South Carolina,29203.0,South,14.2,2026-08-04 15:34:05.274309,0,July,Q3,2017,True,False,Low,16,1911.8400000000001,False
4174,CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-PA-10000788,United States,Columbia,South Carolina,29203.0,South,12.96,2026-08-04 15:34:05.274309,0,July,Q3,2017,True,False,Low,16,1911.8400000000001,False
4175,CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-BI-10003364,United States,Columbia,South Carolina,29203.0,South,58.34,2026-08-04 15:34:05.274309,0,July,Q3,2017,True,False,Low,16,1911.8400000000001,False
4176,CA-2016-154340,2016-11-29,2016-11-30,First Class,EK-13795,OFF-AR-10003582,United States,Santa Ana,California,92704.0,West,56.3,2026-08-04 15:34:05.274309,1,November,Q4,2016,False,False,Low,4,1303.48,False
4177,CA-2015-128846,2015-04-07,2015-04-12,Standard Class,RS-19765,TEC-PH-10003273,United States,Columbia,South Carolina,29203.0,South,629.95,2026-08-04 15:34:05.274309,5,April,Q2,2015,False,True,High,14,4159.77,False
4178,CA-2015-128846,2015-04-07,2015-04-12,Standard Class,RS-19765,OFF-PA-10000100,United States,Columbia,South Carolina,29203.0,South,122.97,2026-08-04 15:34:05.274309,5,April,Q2,2015,False,False,Medium,14,4159.77,False
4179,CA-2017-148593,2017-06-16,2017-06-18,Second Class,BD-11320,OFF-PA-10001776,United States,Los Angeles,California,90045.0,West,46.35,2026-08-04 15:34:05.274309,2,June,Q2,2017,False,False,Low,19,5718.53,False
4180,US-2018-119039,2018-03-06,2018-03-10,Standard Class,BF-11170,OFF-BI-10004182,United States,San Francisco,California,94109.0,West,14.98,2026-08-04 15:34:05.274309,4,March,Q1,2018,False,False,Low,27,5907.97,False
4181,CA-2018-128426,2018-10-07,2018-10-11,Standard Class,JK-15730,OFF-BI-10000756,United States,Houston,Texas,77036.0,Central,4.24,2026-08-04 15:34:05.274309,4,October,Q4,2018,True,False,Low,19,4769.91,False
4182,US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,TEC-AC-10001539,United States,New York City,New York,10035.0,East,319.96,2026-08-04 15:34:05.274309,6,October,Q4,2018,True,False,Medium,7,1397.88,False
4183,US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,OFF-PA-10002377,United States,New York City,New York,10035.0,East,17.04,2026-08-04 15:34:05.274309,6,October,Q4,2018,True,False,Low,7,1397.88,False
4184,US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,OFF-ST-10000991,United States,New York City,New York,10035.0,East,344.91,2026-08-04 15:34:05.274309,6,October,Q4,2018,True,False,Medium,7,1397.88,False
4185,CA-2017-143749,2017-12-05,2017-12-07,First Class,AG-10300,FUR-BO-10002853,United States,Franklin,Massachusetts,2038.0,East,81.94,2026-08-04 15:34:05.274309,2,December,Q4,2017,False,False,Low,5,367.55,False
4186,CA-2017-111493,2017-10-21,2017-10-22,First Class,CM-12160,TEC-AC-10004510,United States,Baltimore,Maryland,21215.0,East,98.16,2026-08-04 15:34:05.274309,1,October,Q4,2017,True,False,Low,7,2533.3199999999997,False
4187,CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-BI-10003712,United States,Mcallen,Texas,78501.0,Central,6.87,2026-08-04 15:34:05.274309,5,May,Q2,2018,False,False,Low,5,47.95,False
4188,CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-BI-10002571,United States,Mcallen,Texas,78501.0,Central,2.0,2026-08-04 15:34:05.274309,5,May,Q2,2018,False,False,Low,5,47.95,False
4189,CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-ST-10004835,United States,Mcallen,Texas,78501.0,Central,8.93,2026-08-04 15:34:05.274309,5,May,Q2,2018,False,False,Low,5,47.95,False
4190,CA-2017-157714,2017-09-26,2017-10-01,Second Class,CS-12175,OFF-PA-10004022,United States,Iowa City,Iowa,52240.0,Central,9.99,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,8,844.46,False
4191,CA-2018-166709,2018-11-17,2018-11-22,Standard Class,HL-15040,TEC-CO-10004722,United States,Newark,Delaware,19711.0,East,10499.97,2026-08-04 15:34:05.274309,5,November,Q4,2018,True,True,High,11,12873.3,False
